feature,sentiment
 vollkommenem ,1
 vollkommenen ,1
 vollkommener ,1
 vollkommenere ,1
 vollkommenerem ,1
 vollkommeneren ,1
 vollkommenerer ,1
 vollkommeneres ,1
 vollkommenes ,1
 vollkommenst ,1
 vollkommenste ,1
 vollkommenstem ,1
 vollkommensten ,1
 vollkommenster ,1
 vollkommenstes ,1
 vollkommner ,1
 vollkommnere ,1
 vollkommnerem ,1
 vollkommneren ,1
 vollkommnerer ,1
 vollkommneres ,1
 vollständig ,1
 vollständige ,1
 vollständigem ,1
 vollständigen ,1
 vollständiger ,1
 vollständigere ,1
 vollständigerem ,1
 vollständigeren ,1
 vollständigerer ,1
 vollständigeres ,1
 vollständiges ,1
 vollständigkeit ,1
 vollständigst ,1
 vollständigste ,1
 vollständigstem ,1
 vollständigsten ,1
 vollständigster ,1
 vollständigstes ,1
 volltrunken ,-1
 volltrunkene ,-1
 volltrunkenem ,-1
 volltrunkenen ,-1
 volltrunkener ,-1
 volltrunkenere ,-1
 volltrunkenerem ,-1
 volltrunkeneren ,-1
 volltrunkenerer ,-1
 volltrunkeneres ,-1
 volltrunkenes ,-1
 volltrunkenst ,-1
 volltrunkenste ,-1
 volltrunkenstem ,-1
 volltrunkensten ,-1
 volltrunkenster ,-1
 volltrunkenstes ,-1
 vollwaise ,-1
 vollwertig ,1
 voranbringen ,1
 vorankommen ,1
 vorantreiben ,1
 vorausschau ,1
 vorausschauen ,1
 voraussicht ,1
 vorbedacht ,-1
 vorbehaltlos ,1
 vorbehaltlose ,1
 vorbehaltlosem ,1
 vorbehaltlosen ,1
 vorbehaltloser ,1
 vorbehaltlosere ,1
 vorbehaltloserem ,1
 vorbehaltloseren ,1
 vorbehaltloserer ,1
 vorbehaltloseres ,1
 vorbehaltloses ,1
 vorbehaltlosest ,1
 vorbehaltloseste ,1
 vorbehaltlosestem ,1
 vorbehaltlosesten ,1
 vorbehaltlosester ,1
 vorbehaltlosestes ,1
 vorbehaltslos ,1
 vorbereit ,1
 vorbereite ,1
 vorbereiten ,1
 vorbereitest ,1
 vorbereitet ,1
 vorbereitete ,1
 vorbereiteten ,1
 vorbereitetest ,1
 vorbereitetet ,1
 vorbereitte ,1
 vorbereitten ,1
 vorbereittest ,1
 vorbereittet ,1
 vorbereitung ,1
 vorbereitungen ,1
 vorbildlich ,1
 vorbildliche ,1
 vorbildlichem ,1
 vorbildlichen ,1
 vorbildlicher ,1
 vorbildlichere ,1
 vorbildlicherem ,1
 vorbildlicheren ,1
 vorbildlicherer ,1
 vorbildlicheres ,1
 vorbildliches ,1
 vorbildlichst ,1
 vorbildlichste ,1
 vorbildlichstem ,1
 vorbildlichsten ,1
 vorbildlichster ,1
 vorbildlichstes ,1
 vorbote ,1
 vordergründig ,-1
 vordrängeln ,-1
 vordringlich ,-1
 vorgeschlagen ,1
 vorgesehen ,1
 vorgesorgt ,1
 vorhanden ,1
 vorherrschaft ,-1
 vorhersehbar ,-1
 vorhersehbare ,-1
 vorhersehbarem ,-1
 vorhersehbaren ,-1
 vorhersehbarer ,-1
 vorhersehbarere ,-1
 vorhersehbarerem ,-1
 vorhersehbareren ,-1
 vorhersehbarerer ,-1
 vorhersehbareres ,-1
 vorhersehbares ,-1
 vorhersehbarst ,-1
 vorhersehbarste ,-1
 vorhersehbarstem ,-1
 vorhersehbarsten ,-1
 vorhersehbarster ,-1
 vorhersehbarstes ,-1
 vorläufig ,-1
 vorliebe ,1
 vorlügen ,-1
 vormacht ,1
 vormachtstellung ,1
 vornehm ,1
 vorrang ,1
 vorsätzlich ,-1
 vorsätzliche ,-1
 vorschlagswesen ,1
 vorsehung ,1
 vorsicht ,1
 vorsichtig ,1
 vorsichtige ,1
 vorsichtigem ,1
 vorsichtigen ,1
 vorsichtiger ,1
 vorsichtigere ,1
 vorsichtigerem ,1
 vorsichtigeren ,1
 vorsichtigerer ,1
 vorsichtigeres ,1
 vorsichtiges ,1
 vorsichtigkeit ,-1
 vorsichtigst ,1
 vorsichtigste ,1
 vorsichtigstem ,1
 vorsichtigsten ,1
 vorsichtigster ,1
 vorsichtigstes ,1
 vorsichts ,-1
 vorsichtshalber ,1
 vorsichtsmaßnahmen ,-1
 vorsorg ,1
 vorsorge ,1
 vorsorgen ,1
 vorsorgest ,1
 vorsorget ,1
 vorsorglich ,1
 vorsorgliche ,1
 vorsorglichem ,1
 vorsorglichen ,1
 vorsorglicher ,1
 vorsorglichere ,1
 vorsorglicherem ,1
 vorsorglicheren ,1
 vorsorglicherer ,1
 vorsorglicheres ,1
 vorsorgliches ,1
 vorsorglichst ,1
 vorsorglichste ,1
 vorsorglichstem ,1
 vorsorglichsten ,1
 vorsorglichster ,1
 vorsorglichstes ,1
 vorsorgst ,1
 vorsorgt ,1
 vorsorgte ,1
 vorsorgten ,1
 vorsorgtest ,1
 vorsorgtet ,1
 vorstellbar ,1
 vorteil ,1
 vorteile ,1
 vorteilen ,1
 vorteiles ,1
 vorteilhaft ,1
 vorteilhafte ,1
 vorteilhaftem ,1
 vorteilhaften ,1
 vorteilhafter ,1
 vorteilhaftere ,1
 vorteilhafterem ,1
 vorteilhafteren ,1
 vorteilhafterer ,1
 vorteilhafteres ,1
 vorteilhaftes ,1
 vorteilhaftest ,1
 vorteilhafteste ,1
 vorteilhaftestem ,1
 vorteilhaftesten ,1
 vorteilhaftester ,1
 vorteilhaftestes ,1
 vorteils ,1
 vortrefflich ,1
 vorurteil ,-1
 vorurteile ,-1
 vorurteilen ,-1
 vorurteils ,-1
 vorverkaufs ,1
 vorwand ,-1
 vorwände ,-1
 vorwänden ,-1
 vorwandes ,-1
 vorwands ,-1
 vorwärts ,1
 vorwerfen ,-1
 vorwurf ,-1
 vorwürfe ,-1
 vorwürfen ,-1
 vorwurfes ,-1
 vorwurfs ,-1
 vorwurfsvoll ,-1
 vorzeigbar ,1
 vorzeigbare ,1
 vorzeigbarem ,1
 vorzeigbaren ,1
 vorzeigbarer ,1
 vorzeigbarere ,1
 vorzeigbarerem ,1
 vorzeigbareren ,1
 vorzeigbarerer ,1
 vorzeigbareres ,1
 vorzeigbares ,1
 vorzeigbarst ,1
 vorzeigbarste ,1
 vorzeigbarstem ,1
 vorzeigbarsten ,1
 vorzeigbarster ,1
 vorzeigbarstes ,1
 vorzeitig ,-1
 vorzeitige ,-1
 vorzeitigem ,-1
 vorzeitigen ,-1
 vorzeitiger ,-1
 vorzeitigere ,-1
 vorzeitigerem ,-1
 vorzeitigeren ,-1
 vorzeitigerer ,-1
 vorzeitigeres ,-1
 vorzeitiges ,-1
 vorzeitigst ,-1
 vorzeitigste ,-1
 vorzeitigstem ,-1
 vorzeitigsten ,-1
 vorzeitigster ,-1
 vorzeitigstes ,-1
 vorzüglich ,1
 vorzügliche ,1
 vorzüglichem ,1
 vorzüglichen ,1
 vorzüglicher ,1
 vorzüglichere ,1
 vorzüglicherem ,1
 vorzüglicheren ,1
 vorzüglicherer ,1
 vorzüglicheres ,1
 vorzügliches ,1
 vorzüglichst ,1
 vorzüglichste ,1
 vorzüglichstem ,1
 vorzüglichsten ,1
 vorzüglichster ,1
 vorzüglichstes ,1
 vorzugsweise ,1
 vorzuziehen ,1
 vulgär ,-1
 vulgäre ,-1
 vulgärem ,-1
 vulgären ,-1
 vulgärer ,-1
 vulgärere ,-1
 vulgärerem ,-1
 vulgäreren ,-1
 vulgärerer ,-1
 vulgäreres ,-1
 vulgäres ,-1
 vulgärst ,-1
 vulgärste ,-1
 vulgärstem ,-1
 vulgärsten ,-1
 vulgärster ,-1
 vulgärstes ,-1
 wachs ,1
 wachsam ,1
 wachsame ,1
 wachsamem ,1
 wachsamen ,1
 wachsamer ,1
 wachsamere ,1
 wachsamerem ,1
 wachsameren ,1
 wachsamerer ,1
 wachsameres ,1
 wachsames ,1
 wachsamkeit ,1
 wachsamkeitstaste ,1
 wachsamst ,1
 wachsamste ,1
 wachsamstem ,1
 wachsamsten ,1
 wachsamster ,1
 wachsamstes ,1
 wachse ,1
 wachsen ,1
 wachsend ,1
 wachsest ,1
 wachset ,1
 wachst ,1
 wachste ,1
 wachsten ,1
 wachstest ,1
 wachstet ,1
 wachstum ,1
 wachstums ,1
 wachtraum ,1
 wackel ,-1
 wackele ,-1
 wackelen ,-1
 wackelig ,-1
 wackelige ,-1
 wackeligem ,-1
 wackeligen ,-1
 wackeliger ,-1
 wackeligere ,-1
 wackeligerem ,-1
 wackeligeren ,-1
 wackeligerer ,-1
 wackeligeres ,-1
 wackeliges ,-1
 wackeligst ,-1
 wackeligste ,-1
 wackeligstem ,-1
 wackeligsten ,-1
 wackeligster ,-1
 wackeligstes ,-1
 wackeln ,-1
 wackelst ,-1
 wackelt ,-1
 wackelte ,-1
 wackelten ,-1
 wackeltest ,-1
 wackeltet ,-1
 wacker ,1
 wackl ,-1
 wackle ,-1
 wag ,1
 wage ,1
 wagemutig ,1
 wagen ,1
 wagest ,1
 waget ,1
 waghalsig ,1
 wagst ,1
 wagt ,1
 wagte ,1
 wagten ,1
 wagtest ,1
 wagtet ,1
 wahllos ,-1
 wahn ,-1
 wahnhaft ,-1
 wahnidee ,-1
 wahnsinn ,-1
 wahnsinnig ,-1
 wahnsinnige ,-1
 wahnsinnigem ,-1
 wahnsinnigen ,-1
 wahnsinniger ,-1
 wahnsinnigere ,-1
 wahnsinnigerem ,-1
 wahnsinnigeren ,-1
 wahnsinnigerer ,-1
 wahnsinnigeres ,-1
 wahnsinniges ,-1
 wahnsinnigst ,-1
 wahnsinnigste ,-1
 wahnsinnigstem ,-1
 wahnsinnigsten ,-1
 wahnsinnigster ,-1
 wahnsinnigstes ,-1
 wahnsinns ,-1
 wahr ,1
 wahre ,1
 wahren ,1
 wahrest ,1
 wahret ,1
 wahrhaft ,1
 wahrhaftig ,1
 wahrhaftigkeit ,1
 wahrheit ,1
 wahrheiten ,1
 wahrheitsgemäß ,1
 wahrst ,1
 wahrt ,1
 wahrte ,1
 wahrten ,1
 wahrtest ,1
 wahrtet ,1
 waise ,-1
 waldkante ,-1
 walstatt ,-1
 wand ,-1
 wandel ,1
 wankelmütig ,-1
 wankelmütige ,-1
 wankelmütigem ,-1
 wankelmütigen ,-1
 wankelmütiger ,-1
 wankelmütigere ,-1
 wankelmütigerem ,-1
 wankelmütigeren ,-1
 wankelmütigerer ,-1
 wankelmütigeres ,-1
 wankelmütiges ,-1
 wankelmütigst ,-1
 wankelmütigste ,-1
 wankelmütigstem ,-1
 wankelmütigsten ,-1
 wankelmütigster ,-1
 wankelmütigstes ,-1
 warm ,1
 wärm ,1
 warme ,1
 wärme ,1
 warmem ,1
 warmen ,1
 wärmen ,1
 warmer ,1
 wärmer ,1
 wärmere ,1
 wärmerem ,1
 wärmeren ,1
 wärmerer ,1
 wärmeres ,1
 warmes ,1
 wärmest ,1
 wärmet ,1
 warmherzig ,1
 warmherzige ,1
 warmherzigem ,1
 warmherzigen ,1
 warmherziger ,1
 warmherzigere ,1
 warmherzigerem ,1
 warmherzigeren ,1
 warmherzigerer ,1
 warmherzigeres ,1
 warmherziges ,1
 warmherzigst ,1
 warmherzigste ,1
 warmherzigstem ,1
 warmherzigsten ,1
 warmherzigster ,1
 warmherzigstes ,1
 wärmst ,1
 wärmste ,1
 wärmstem ,1
 wärmsten ,1
 wärmstens ,1
 wärmster ,1
 wärmstes ,1
 wärmt ,1
 wärmte ,1
 wärmten ,1
 wärmtest ,1
 wärmtet ,1
 warnend ,-1
 warnung ,-1
 warten ,-1
 wartete ,-1
 wecken ,1
 weckend ,1
 wegdiskutieren ,-1
 wegfallen ,-1
 weglassen ,-1
 wegweisend ,1
 wegweisende ,1
 wegweisendem ,1
 wegweisenden ,1
 wegweisender ,1
 wegweisendere ,1
 wegweisenderem ,1
 wegweisenderen ,1
 wegweisenderer ,1
 wegweisenderes ,1
 wegweisendes ,1
 wegweisendst ,1
 wegweisendste ,1
 wegweisendstem ,1
 wegweisendsten ,1
 wegweisendster ,1
 wegweisendstes ,1
 weh ,-1
 wehe ,-1
 wehklagend ,-1
 wehrunwürdig ,-1
 weibsstück ,-1
 weich ,1
 weichheit ,1
 weichheiten ,1
 weidete ,-1
 weidgerecht ,1
 wein ,-1
 weine ,-1
 weinen ,-1
 weinest ,-1
 weinet ,-1
 weinkrampf ,-1
 weinst ,-1
 weint ,-1
 weinte ,-1
 weinten ,-1
 weintest ,-1
 weintet ,-1
 weise ,1
 weisem ,1
 weisen ,1
 weiser ,1
 weisere ,1
 weiserem ,1
 weiseren ,1
 weiserer ,1
 weiseres ,1
 weises ,1
 weisest ,1
 weiseste ,1
 weisestem ,1
 weisesten ,1
 weisester ,1
 weisestes ,1
 weisheit ,1
 weisheiten ,1
 weite ,1
 weiterempfehlen ,1
 weitgehend ,1
 weitgehende ,1
 weitgehendem ,1
 weitgehenden ,1
 weitgehender ,1
 weitgehendere ,1
 weitgehenderem ,1
 weitgehenderen ,1
 weitgehenderer ,1
 weitgehenderes ,1
 weitgehendes ,1
 weitgehendst ,1
 weitgehendste ,1
 weitgehendstem ,1
 weitgehendsten ,1
 weitgehendster ,1
 weitgehendstes ,1
 weithergeholt ,-1
 weitläufig ,1
 weitläufige ,1
 weitläufigem ,1
 weitläufigen ,1
 weitläufiger ,1
 weitläufigere ,1
 weitläufigerem ,1
 weitläufigeren ,1
 weitläufigerer ,1
 weitläufigeres ,1
 weitläufiges ,1
 weitläufigst ,1
 weitläufigste ,1
 weitläufigstem ,1
 weitläufigsten ,1
 weitläufigster ,1
 weitläufigstes ,1
 weiträumig ,1
 weiträumige ,1
 weiträumigem ,1
 weiträumigen ,1
 weiträumiger ,1
 weiträumigere ,1
 weiträumigerem ,1
 weiträumigeren ,1
 weiträumigerer ,1
 weiträumigeres ,1
 weiträumiges ,1
 weiträumigst ,1
 weiträumigste ,1
 weiträumigstem ,1
 weiträumigsten ,1
 weiträumigster ,1
 weiträumigstes ,1
 weitreichend ,1
 weitreichende ,1
 weitreichendem ,1
 weitreichenden ,1
 weitreichender ,1
 weitreichendere ,1
 weitreichenderem ,1
 weitreichenderen ,1
 weitreichenderer ,1
 weitreichenderes ,1
 weitreichendes ,1
 weitreichendst ,1
 weitreichendste ,1
 weitreichendstem ,1
 weitreichendsten ,1
 weitreichendster ,1
 weitreichendstes ,1
 weitsichtig ,1
 weitsichtige ,1
 weitsichtigem ,1
 weitsichtigen ,1
 weitsichtiger ,1
 weitsichtigere ,1
 weitsichtigerem ,1
 weitsichtigeren ,1
 weitsichtigerer ,1
 weitsichtigeres ,1
 weitsichtiges ,1
 weitsichtigkeit ,1
 weitsichtigst ,1
 weitsichtigste ,1
 weitsichtigstem ,1
 weitsichtigsten ,1
 weitsichtigster ,1
 weitsichtigstes ,1
 weitverbreitet ,-1
 welk ,-1
 welke ,-1
 welken ,-1
 welkest ,-1
 welket ,-1
 welkst ,-1
 welkt ,-1
 welkte ,-1
 welkten ,-1
 welktest ,-1
 welktet ,-1
 weltbekannt ,1
 weltberühmt ,1
 weltberühmte ,1
 weltberühmtem ,1
 weltberühmten ,1
 weltberühmter ,1
 weltberühmtere ,1
 weltberühmterem ,1
 weltberühmteren ,1
 weltberühmterer ,1
 weltberühmteres ,1
 weltberühmtes ,1
 weltberühmtest ,1
 weltberühmteste ,1
 weltberühmtestem ,1
 weltberühmtesten ,1
 weltberühmtester ,1
 weltberühmtestes ,1
 weltuntergang ,-1
 wenig ,-1
 weniger ,-1
 wenigste ,-1
 wermutstropfen ,-1
 wermutstropfens ,-1
 wert ,1
 werte ,1
 wertgegenstand ,1
 wertgeschätzt ,1
 wertig ,1
 wertlos ,-1
 wertlose ,-1
 wertlosem ,-1
 wertlosen ,-1
 wertloser ,-1
 wertlosere ,-1
 wertloserem ,-1
 wertloseren ,-1
 wertloserer ,-1
 wertloseres ,-1
 wertloses ,-1
 wertlosest ,-1
 wertloseste ,-1
 wertlosestem ,-1
 wertlosesten ,-1
 wertlosester ,-1
 wertlosestes ,-1
 wertlosigkeit ,-1
 wertschätz ,1
 wertschätze ,1
 wertschätzen ,1
 wertschätzest ,1
 wertschätzet ,1
 wertschätzt ,1
 wertschätzte ,1
 wertschätzten ,1
 wertschätztest ,1
 wertschätztet ,1
 wertschätzung ,1
 wertsteigerung ,1
 wertsteigerungen ,1
 wertverlust ,-1
 wertverluste ,-1
 wertverlusten ,-1
 wertverlustes ,-1
 wertverlusts ,-1
 wertvoll ,1
 wertvolle ,1
 wertvollem ,1
 wertvollen ,1
 wertvoller ,1
 wertvollere ,1
 wertvollerem ,1
 wertvolleren ,1
 wertvollerer ,1
 wertvolleres ,1
 wertvolles ,1
 wertvollst ,1
 wertvollste ,1
 wertvollstem ,1
 wertvollsten ,1
 wertvollster ,1
 wertvollstes ,1
 wesentlich ,1
 westentaschendiktator ,-1
 wettbewerbsfähigkeit ,1
 wettbewerbswidrig ,-1
 wich ,-1
 wichtig ,1
 wichtige ,1
 wichtigem ,1
 wichtigen ,1
 wichtiger ,1
 wichtigere ,1
 wichtigerem ,1
 wichtigeren ,1
 wichtigerer ,1
 wichtigeres ,1
 wichtiges ,1
 wichtigst ,1
 wichtigste ,1
 wichtigstem ,1
 wichtigsten ,1
 wichtigster ,1
 wichtigstes ,1
 wichtigtuer ,-1
 wichtigtuern ,-1
 wichtigtuers ,-1
 wichtigtun ,-1
 wickelte ,-1
 widergelegt ,-1
 widerleg ,-1
 widerlege ,-1
 widerlegen ,-1
 widerlegest ,-1
 widerleget ,-1
 widerlegst ,-1
 widerlegt ,-1
 widerlegte ,-1
 widerlegten ,-1
 widerlegtest ,-1
 widerlegtet ,-1
 widerlich ,-1
 widerlichkeit ,-1
 widernatürlich ,-1
 widernatürliche ,-1
 widernatürlichem ,-1
 widernatürlichen ,-1
 widernatürlicher ,-1
 widernatürlichere ,-1
 widernatürlicherem ,-1
 widernatürlicheren ,-1
 widernatürlicherer ,-1
 widernatürlicheres ,-1
 widernatürliches ,-1
 widernatürlichkeit ,-1
 widernatürlichkeiten ,-1
 widernatürlichst ,-1
 widernatürlichste ,-1
 widernatürlichstem ,-1
 widernatürlichsten ,-1
 widernatürlichster ,-1
 widernatürlichstes ,-1
 widerrede ,-1
 widerrief ,-1
 widerruf ,-1
 widerrufen ,-1
 widerrufs ,-1
 widersinnig ,-1
 widersinnige ,-1
 widersinnigem ,-1
 widersinnigen ,-1
 widersinniger ,-1
 widersinnigere ,-1
 widersinnigerem ,-1
 widersinnigeren ,-1
 widersinnigerer ,-1
 widersinnigeres ,-1
 widersinniges ,-1
 widersinnigst ,-1
 widersinnigste ,-1
 widersinnigstem ,-1
 widersinnigsten ,-1
 widersinnigster ,-1
 widersinnigstes ,-1
 widerspenstig ,-1
 widerspenstige ,-1
 widerspenstigem ,-1
 widerspenstigen ,-1
 widerspenstiger ,-1
 widerspenstigere ,-1
 widerspenstigerem ,-1
 widerspenstigeren ,-1
 widerspenstigerer ,-1
 widerspenstigeres ,-1
 widerspenstiges ,-1
 widerspenstigst ,-1
 widerspenstigste ,-1
 widerspenstigstem ,-1
 widerspenstigsten ,-1
 widerspenstigster ,-1
 widerspenstigstes ,-1
 widersprechen ,-1
 widersprechend ,-1
 widerspruch ,-1
 widersprüche ,-1
 widersprüchen ,-1
 widerspruches ,-1
 widersprüchlich ,-1
 widersprüchliche ,-1
 widersprüchlichem ,-1
 widersprüchlichen ,-1
 widersprüchlicher ,-1
 widersprüchlichere ,-1
 widersprüchlicherem ,-1
 widersprüchlicheren ,-1
 widersprüchlicherer ,-1
 widersprüchlicheres ,-1
 widersprüchliches ,-1
 widersprüchlichkeit ,-1
 widersprüchlichst ,-1
 widersprüchlichste ,-1
 widersprüchlichstem ,-1
 widersprüchlichsten ,-1
 widersprüchlichster ,-1
 widersprüchlichstes ,-1
 widerspruchs ,-1
 widerspruchsvoll ,-1
 widerstandsfähig ,1
 widerstandsfähige ,1
 widerstandsfähigem ,1
 widerstandsfähigen ,1
 widerstandsfähiger ,1
 widerstandsfähigere ,1
 widerstandsfähigerem ,1
 widerstandsfähigeren ,1
 widerstandsfähigerer ,1
 widerstandsfähigeres ,1
 widerstandsfähiges ,1
 widerstandsfähigkeit ,1
 widerstandsfähigst ,1
 widerstandsfähigste ,1
 widerstandsfähigstem ,1
 widerstandsfähigsten ,1
 widerstandsfähigster ,1
 widerstandsfähigstes ,1
 widerstrebend ,-1
 widerwärtig ,-1
 widerwärtige ,-1
 widerwärtigem ,-1
 widerwärtigen ,-1
 widerwärtiger ,-1
 widerwärtigere ,-1
 widerwärtigerem ,-1
 widerwärtigeren ,-1
 widerwärtigerer ,-1
 widerwärtigeres ,-1
 widerwärtiges ,-1
 widerwärtigkeit ,-1
 widerwärtigst ,-1
 widerwärtigste ,-1
 widerwärtigstem ,-1
 widerwärtigsten ,-1
 widerwärtigster ,-1
 widerwärtigstes ,-1
 widerwille ,-1
 widerwillig ,-1
 widrig ,-1
 widrige ,-1
 widrigem ,-1
 widrigen ,-1
 widriger ,-1
 widrigere ,-1
 widrigerem ,-1
 widrigeren ,-1
 widrigerer ,-1
 widrigeres ,-1
 widriges ,-1
 widrigkeit ,-1
 widrigkeiten ,-1
 widrigst ,-1
 widrigste ,-1
 widrigstem ,-1
 widrigsten ,-1
 widrigster ,-1
 widrigstes ,-1
 wiederannäherung ,1
 wiederaufleben ,1
 wiederauflebend ,1
 wiederbeleb ,1
 wiederbelebe ,1
 wiederbeleben ,1
 wiederbelebest ,1
 wiederbelebet ,1
 wiederbelebst ,1
 wiederbelebt ,1
 wiederbelebte ,1
 wiederbelebten ,1
 wiederbelebtest ,1
 wiederbelebtet ,1
 wiederbelebung ,1
 wiedererwachen ,1
 wiedergekehrt ,1
 wiedergewinnen ,1
 wiedergutgemacht ,1
 wiedergutmach ,1
 wiedergutmache ,1
 wiedergutmachen ,1
 wiedergutmachest ,1
 wiedergutmachet ,1
 wiedergutmachst ,1
 wiedergutmacht ,1
 wiedergutmachte ,1
 wiedergutmachten ,1
 wiedergutmachtest ,1
 wiedergutmachtet ,1
 wiedergutmachung ,1
 wiedergutmachungen ,1
 wiederhergestellt ,1
 wiederherstell ,1
 wiederherstelle ,1
 wiederherstellen ,1
 wiederherstellest ,1
 wiederherstellet ,1
 wiederherstellst ,1
 wiederherstellt ,1
 wiederherstellte ,1
 wiederherstellten ,1
 wiederherstelltest ,1
 wiederherstelltet ,1
 wiederherstellung ,1
 wiederholend ,-1
 wiederkehr ,1
 wiederkehre ,1
 wiederkehren ,1
 wiederkehrest ,1
 wiederkehret ,1
 wiederkehrst ,1
 wiederkehrt ,1
 wiederkehrte ,1
 wiederkehrten ,1
 wiederkehrtest ,1
 wiederkehrtet ,1
 wiedervereinig ,1
 wiedervereinige ,1
 wiedervereinigen ,1
 wiedervereinigest ,1
 wiedervereiniget ,1
 wiedervereinigst ,1
 wiedervereinigt ,1
 wiedervereinigte ,1
 wiedervereinigten ,1
 wiedervereinigtest ,1
 wiedervereinigtet ,1
 wiedervereinigung ,1
 wiedervereinigungen ,1
 wiegelte ,1
 wies ,-1
 wild ,-1
 wilde ,1
 wildheit ,-1
 wille ,1
 willenstark ,1
 willigkeit ,1
 willkommen ,1
 willkommene ,1
 willkommenem ,1
 willkommenen ,1
 willkommener ,1
 willkommenere ,1
 willkommenerem ,1
 willkommeneren ,1
 willkommenerer ,1
 willkommeneres ,1
 willkommenes ,1
 willkommenst ,1
 willkommenste ,1
 willkommenstem ,1
 willkommensten ,1
 willkommenster ,1
 willkommenstes ,1
 willkommner ,1
 willkommnere ,1
 willkommnerem ,1
 willkommneren ,1
 willkommnerer ,1
 willkommneres ,1
 willkürlich ,-1
 willkürliche ,-1
 willkürlichem ,-1
 willkürlichen ,-1
 willkürlicher ,-1
 willkürlichere ,-1
 willkürlicherem ,-1
 willkürlicheren ,-1
 willkürlicherer ,-1
 willkürlicheres ,-1
 willkürliches ,-1
 willkürlichst ,-1
 willkürlichste ,-1
 willkürlichstem ,-1
 willkürlichsten ,-1
 willkürlichster ,-1
 willkürlichstes ,-1
 windschlüpfig ,1
 windungen ,-1
 winkelte ,-1
 winzig ,-1
 wirklichkeitsfremd ,-1
 wirklichkeitsnah ,1
 wirksam ,1
 wirksame ,1
 wirksamem ,1
 wirksamen ,1
 wirksamer ,1
 wirksamere ,1
 wirksamerem ,1
 wirksameren ,1
 wirksamerer ,1
 wirksameres ,1
 wirksames ,1
 wirksamkeit ,1
 wirksamst ,1
 wirksamste ,1
 wirksamstem ,1
 wirksamsten ,1
 wirksamster ,1
 wirksamstes ,1
 wirkte ,1
 wirkungslos ,-1
 wirkungslose ,-1
 wirkungslosem ,-1
 wirkungslosen ,-1
 wirkungsloser ,-1
 wirkungslosere ,-1
 wirkungsloserem ,-1
 wirkungsloseren ,-1
 wirkungsloserer ,-1
 wirkungsloseres ,-1
 wirkungsloses ,-1
 wirkungslosest ,-1
 wirkungsloseste ,-1
 wirkungslosestem ,-1
 wirkungslosesten ,-1
 wirkungslosester ,-1
 wirkungslosestes ,-1
 wirkungslosigkeit ,-1
 wirkungsvoll ,1
 wirkungsvolle ,1
 wirkungsvollem ,1
 wirkungsvollen ,1
 wirkungsvoller ,1
 wirkungsvollere ,1
 wirkungsvollerem ,1
 wirkungsvolleren ,1
 wirkungsvollerer ,1
 wirkungsvolleres ,1
 wirkungsvolles ,1
 wirkungsvollst ,1
 wirkungsvollste ,1
 wirkungsvollstem ,1
 wirkungsvollsten ,1
 wirkungsvollster ,1
 wirkungsvollstes ,1
 wirr ,-1
 wirre ,-1
 wirrem ,-1
 wirren ,-1
 wirrer ,-1
 wirrere ,-1
 wirrerem ,-1
 wirreren ,-1
 wirrerer ,-1
 wirreres ,-1
 wirres ,-1
 wirrst ,-1
 wirrste ,-1
 wirrstem ,-1
 wirrsten ,-1
 wirrster ,-1
 wirrstes ,-1
 wirrwarr ,-1
 wirtschaftlich ,1
 wirtschaftliche ,1
 wirtschaftlichem ,1
 wirtschaftlichen ,1
 wirtschaftlicher ,1
 wirtschaftlichere ,1
 wirtschaftlicherem ,1
 wirtschaftlicheren ,1
 wirtschaftlicherer ,1
 wirtschaftlicheres ,1
 wirtschaftliches ,1
 wirtschaftlichst ,1
 wirtschaftlichste ,1
 wirtschaftlichstem ,1
 wirtschaftlichsten ,1
 wirtschaftlichster ,1
 wirtschaftlichstes ,1
 wirtschaftskrise ,-1
 wirtschaftskrisen ,-1
 wissbegierig ,1
 wissensreich ,1
 witz ,1
 witze ,1
 witzen ,1
 witzes ,1
 witzig ,1
 witzige ,1
 witzigem ,1
 witzigen ,1
 witziger ,1
 witzigere ,1
 witzigerem ,1
 witzigeren ,1
 witzigerer ,1
 witzigeres ,1
 witziges ,1
 witzigst ,1
 witzigste ,1
 witzigstem ,1
 witzigsten ,1
 witzigster ,1
 witzigstes ,1
 witzlos ,-1
 wohlbefinden ,1
 wohlbehalten ,1
 wohlbehaltene ,1
 wohlbehaltenem ,1
 wohlbehaltenen ,1
 wohlbehaltener ,1
 wohlbehaltenere ,1
 wohlbehaltenerem ,1
 wohlbehalteneren ,1
 wohlbehaltenerer ,1
 wohlbehalteneres ,1
 wohlbehaltenes ,1
 wohlbehaltenst ,1
 wohlbehaltenste ,1
 wohlbehaltenstem ,1
 wohlbehaltensten ,1
 wohlbehaltenster ,1
 wohlbehaltenstes ,1
 wohlergehen ,1
 wohlergehens ,1
 wohlerzogen ,1
 wohlgefallen ,1
 wohlgefallens ,1
 wohlgeordnet ,1
 wohlgeordnete ,1
 wohlgeordnetem ,1
 wohlgeordneten ,1
 wohlgeordneter ,1
 wohlgeordnetere ,1
 wohlgeordneterem ,1
 wohlgeordneteren ,1
 wohlgeordneterer ,1
 wohlgeordneteres ,1
 wohlgeordnetes ,1
 wohlgeordnetst ,1
 wohlgeordnetste ,1
